genome,locus,index_locus,class,type,tm,p2rp_description
GCA_003003725.1,C7B67_27975,267,HK,Classic,0,"Histidine kinase, Classic contains 1 cNMP_binding,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_12940,271,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_12945,272,RR,PleD_VieA,0,"Response regulator, PleD_VieA family contains 1 Response_reg,1 GGDEF,1 EAL"
GCA_003003725.1,C7B67_12950,273,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 PAS,1 GAF,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_12960,275,HK,Hybrid,0,"Histidine kinase, Hybrid contains 4 CBS,3 GAF,6 PAS_3,3 PAS_4,1 PAS,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_13085,332,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_13090,333,HK,Classic,3,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_02030,412,HK,Hybrid,2,"Histidine kinase, Hybrid contains 1 HAMP,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_13510,473,HK,CheA,0,"Histidine kinase, CheA contains 1 Hpt,1 H-kinase_dim,1 HATPase_c,1 CheW,1 Response_reg"
GCA_003003725.1,C7B67_13545,480,HK,Classic,1,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_13550,481,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_13590,494,HK,Hybrid,3,"Histidine kinase, Hybrid contains 1 Cache_1,1 HAMP,1 HisKA,1 HATPase_c,1 Response_reg,1 Guanylate_cyc"
GCA_003003725.1,C7B67_13665,511,HK,Classic,3,"Histidine kinase, Classic contains 1 CHASE,1 PAS,1 PAS_4,1 GAF,3 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_28295,518,HK,Classic,2,"Histidine kinase, Classic contains 1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_28310,521,HK,Classic,0,Probable incomplete histidine kinase contains 1 HATPase_c
GCA_003003725.1,C7B67_28385,536,RR,OmpR,0,"Response regulator, OmpR family contains 3 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_02125,598,HK,Hybrid,1,"Histidine kinase, Hybrid contains 1 Response_reg,2 PAS_3,1 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_02165,606,HK,Classic,0,"Histidine kinase, Classic contains 1 Pkinase,1 Arch_ATPase,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_02170,607,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_02175,608,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 PAS_4,1 Guanylate_cyc"
GCA_003003725.1,C7B67_02185,610,HK,Classic,0,"Histidine kinase, Classic contains 2 PAS_4,2 PAS,1 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_14225,705,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_28640,726,HK,Classic,2,"Probable incomplete histidine kinase contains 1 GAF,1 HisKA"
GCA_003003725.1,C7B67_02380,776,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,3 PAS_3,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_14440,849,HK,Classic,9,"Histidine kinase, Classic contains 1 MASE1,1 PAS_3,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_14525,867,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 Response_reg,5 PAS_3,3 PAS,1 PAS_4,2 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_14530,868,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_14535,869,RR,unclassified,0,"Response regulator, unclassified contains 1 Response_reg,1 PAS_3"
GCA_003003725.1,C7B67_02535,891,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_02540,892,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_02545,893,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 Response_reg,1 PAS,1 PAS_3,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_02550,894,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_02555,895,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_02565,897,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_02570,898,RR,PleD,0,"Response regulator, PleD family contains 1 Response_reg,1 GAF,1 GGDEF"
GCA_003003725.1,C7B67_02575,899,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_4,6 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_28865,902,PP,HPt,0,Phosphotransfer protein contains 1 Hpt
GCA_003003725.1,C7B67_14715,958,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_14720,959,RR,VieA,0,"Response regulator, VieA family contains 1 Response_reg,1 EAL"
GCA_003003725.1,C7B67_14830,996,HK,Classic,0,"Probable incomplete histidine kinase contains 1 GAF,1 HisKA"
GCA_003003725.1,C7B67_14835,997,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_14860,1002,HK,Hybrid,2,"Histidine kinase, Hybrid contains 1 PAS_3,1 HisKA,1 HATPase_c,2 Response_reg,1 GGDEF"
GCA_003003725.1,C7B67_15140,1065,HK,Classic,0,Probable incomplete histidine kinase contains 1 HATPase_c
GCA_003003725.1,C7B67_15185,1113,HK,Classic,0,"Histidine kinase, Classic contains 2 GAF,3 PAS_4,2 PAS_3,1 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_29195,1214,HK,Hybrid,0,"Probable incomplete histidine kinase contains 1 Response_reg,1 HATPase_c"
GCA_003003725.1,C7B67_02930,1270,HK,Classic,2,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_16055,1359,HK,Classic,1,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_16130,1377,RR,PleD,0,"Response regulator, PleD family contains 1 Response_reg,1 GGDEF"
GCA_003003725.1,C7B67_29375,1454,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_29380,1455,HK,Classic,1,"Histidine kinase, Classic contains 1 PAS_3,1 PAS,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_16670,1581,HK,Classic,0,"Probable incomplete histidine kinase contains 1 CBS,1 PAS_4,1 HisKA"
GCA_003003725.1,C7B67_17395,1874,HK,Classic,3,"Histidine kinase, Classic contains 2 PAS_3,3 PAS_4,2 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_17710,1982,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 CYCc"
GCA_003003725.1,C7B67_17760,1992,HK,Hybrid,3,"Histidine kinase, Hybrid contains 1 CHASE4,1 HAMP,1 PAS_3,1 HisKA,1 HATPase_c,2 Response_reg"
GCA_003003725.1,C7B67_18025,2094,HK,Classic,7,"Histidine kinase, Classic contains 1 MASE1,1 PAS_3,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_18170,2123,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_18205,2130,RR,RsbU,0,"Response regulator, RsbU family contains 1 Response_reg,1 GAF,1 SpoIIE"
GCA_003003725.1,C7B67_18315,2156,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_3,2 PAS_4,2 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_18395,2177,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_18430,2183,HK,Classic,2,"Histidine kinase, Classic contains 1 HAMP,1 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_18535,2266,HK,Classic,0,"Histidine kinase, Classic contains 1 S_TKc,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_18645,2288,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_18650,2289,HK,Classic,0,Probable incomplete histidine kinase contains 1 HATPase_c
GCA_003003725.1,C7B67_18710,2353,HK,Hybrid,0,"Histidine kinase, Hybrid contains 3 CBS,1 PAS_3,1 PAS,1 GAF,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_29875,2354,RR,unclassified,0,"Response regulator, unclassified contains 1 Response_reg"
GCA_003003725.1,C7B67_04425,2384,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_18900,2435,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,2 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_18950,2445,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_19295,2554,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_04745,2570,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_04755,2572,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_19375,2602,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_30020,2621,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 GAF,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_19430,2622,RR,FrzZ,0,"Response regulator, FrzZ family contains 2 Response_reg"
GCA_003003725.1,C7B67_19685,2673,HK,Classic,0,"Probable incomplete histidine kinase contains 2 GAF,1 HATPase_c"
GCA_003003725.1,C7B67_04840,2674,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_04875,2681,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_04920,2690,HK,Classic,4,"Histidine kinase, Classic contains 1 PAS_3,2 PAS,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_04925,2691,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_04930,2692,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_04935,2693,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_04945,2695,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,2 PAS_4,1 PAS_3,1 Guanylate_cyc"
GCA_003003725.1,C7B67_04950,2696,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_04955,2697,HK,Hybrid,0,"Probable incomplete histidine kinase contains 1 Response_reg,1 HATPase_c"
GCA_003003725.1,C7B67_04960,2698,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 HAMP,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_19835,2728,HK,Classic,0,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_19860,2732,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,3 PAS_4,1 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_05160,2805,HK,Classic,1,"Histidine kinase, Classic contains 1 Cache_1,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_05280,2829,HK,Classic,0,"Histidine kinase, Classic contains 3 CBS,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_20070,2838,HK,Classic,3,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_05425,2931,PP,HPt,0,Phosphotransfer protein contains 1 Hpt
GCA_003003725.1,C7B67_05435,2933,HK,Classic,0,"Probable incomplete histidine kinase contains 1 PAS_2,1 GAF,1 PHY,1 HATPase_c"
GCA_003003725.1,C7B67_20435,2939,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_20495,2951,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_20585,2969,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_05725,3086,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_21020,3110,HK,Classic,0,"Probable incomplete histidine kinase contains 2 PAS_4,1 HisKA"
GCA_003003725.1,C7B67_21140,3133,HK,Classic,0,"Histidine kinase, Classic contains 2 PAS,3 PAS_3,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_21290,3162,RR,RsbU,0,"Response regulator, RsbU family contains 1 Response_reg,1 SpoIIE"
GCA_003003725.1,C7B67_21365,3177,RR,VieA,0,"Response regulator, VieA family contains 1 Response_reg,1 EAL"
GCA_003003725.1,C7B67_21425,3221,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 PAC,1 HisKA,1 HATPase_c,2 Response_reg"
GCA_003003725.1,C7B67_21430,3222,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_21435,3223,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 Guanylate_cyc"
GCA_003003725.1,C7B67_05930,3257,HK,Classic,0,"Histidine kinase, Classic contains 2 PAS,2 PAS_4,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_21635,3295,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_21915,3380,HK,Classic,0,Probable incomplete histidine kinase contains 1 HATPase_c
GCA_003003725.1,C7B67_21955,3388,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_21965,3390,RR,CheV,0,"Response regulator, CheV family contains 1 CheW,1 Response_reg"
GCA_003003725.1,C7B67_22010,3399,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_22205,3466,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_22270,3479,HK,Classic,1,"Histidine kinase, Classic contains 1 Cache_1,1 HAMP,1 PAS,1 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_22335,3520,HK,Classic,2,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_06605,3556,HK,Hybrid,0,"Histidine kinase, Hybrid contains 2 GAF,1 PAS,3 PAS_3,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_06625,3606,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_06655,3612,HK,Classic,0,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_06675,3616,HK,Classic,0,"Histidine kinase, Classic contains 2 PAS,1 PAS_4,2 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_00390,3637,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_06810,3714,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_06815,3715,HK,Hybrid,1,"Histidine kinase, Hybrid contains 2 Response_reg,5 PAS_3,1 PAS_4,1 PAS,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_22895,3761,HK,Hybrid,1,"Histidine kinase, Hybrid contains 1 HAMP,1 PAS_4,1 PAS_3,1 GAF,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_22900,3762,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_22985,3795,HK,Hybrid,1,"Histidine kinase, Hybrid contains 1 PAS_4,2 PAS_3,1 PAS,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_22995,3797,HK,Classic,3,"Histidine kinase, Classic contains 1 CHASE4,1 HAMP,1 PAS,1 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_23255,3906,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_23260,3907,HK,Classic,0,"Histidine kinase, Classic contains 2 CBS,1 PAS_4,2 PAS_3,1 GAF,1 HisKA_2,1 HATPase_c"
GCA_003003725.1,C7B67_23290,3912,HK,Classic,0,"Histidine kinase, Classic contains 1 S_TKc,1 GAF,1 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_23310,3916,HK,Classic,0,"Probable incomplete histidine kinase contains 1 GAF,1 HATPase_c"
GCA_003003725.1,C7B67_07305,3945,HK,Classic,0,"Histidine kinase, Classic contains 1 S_TKc,1 GAF,1 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_23450,3965,HK,Unorthodox,0,"Histidine kinase, Unorthodox contains 3 PAS_4,1 PAS_3,1 GAF,1 HisKA,1 HATPase_c,2 Response_reg,1 Hpt"
GCA_003003725.1,C7B67_23540,3981,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_23545,3982,HK,Classic,6,"Probable incomplete histidine kinase contains 1 CHASE2,1 HATPase_c"
GCA_003003725.1,C7B67_07415,3988,HK,Unorthodox,0,"Probable incomplete histidine kinase contains 1 Hpt,1 H-kinase_dim,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_07420,3989,RR,CheB,0,"Response regulator, CheB family contains 1 Response_reg,1 CheB_methylest"
GCA_003003725.1,C7B67_07425,3990,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_23945,4087,HK,Classic,0,"Histidine kinase, Classic contains 1 PAS_4,2 PAS,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_23950,4088,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_23980,4094,RR,unclassified,0,"Response regulator, unclassified contains 1 Response_reg"
GCA_003003725.1,C7B67_07785,4158,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 REC,1 Guanylate_cyc"
GCA_003003725.1,C7B67_07790,4159,HK,Classic,0,"Probable incomplete histidine kinase contains 1 Pkinase,1 GAF,1 HATPase_c"
GCA_003003725.1,C7B67_07805,4162,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 GAF,1 PAS_3,1 Guanylate_cyc"
GCA_003003725.1,C7B67_07810,4163,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_00680,4174,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_00820,4202,HK,Classic,2,"Histidine kinase, Classic contains 1 PAS,1 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_24060,4219,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_07970,4288,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_07975,4289,HK,Unorthodox,0,"Histidine kinase, Unorthodox contains 3 Response_reg,1 PAS_3,1 PAS_4,1 HisKA,1 HATPase_c,1 Hpt"
GCA_003003725.1,C7B67_24260,4313,RR,NarL,0,"Response regulator, NarL family contains 1 Response_reg,1 HTH_LUXR"
GCA_003003725.1,C7B67_08100,4327,HK,Classic,0,"Histidine kinase, Classic contains 2 PAS_4,2 PAS_3,1 HisKA_2,1 HATPase_c"
GCA_003003725.1,C7B67_08105,4328,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_24485,4414,HK,Classic,0,"Histidine kinase, Classic contains 1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_24555,4427,HK,Hybrid,0,"Histidine kinase, Hybrid contains 1 Response_reg,2 PAS_3,2 GAF,2 PAS_4,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_24565,4447,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_24755,4483,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 Guanylate_cyc"
GCA_003003725.1,C7B67_24760,4484,HK,Hybrid,2,"Histidine kinase, Hybrid contains 2 GAF,1 PAS_3,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_24900,4551,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_24905,4552,HK,Classic,1,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_24940,4559,RR,PleD_VieA,0,"Response regulator, PleD_VieA family contains 1 Response_reg,1 GGDEF,1 EAL"
GCA_003003725.1,C7B67_24945,4560,HK,Classic,0,"Histidine kinase, Classic contains 2 PAS_4,1 PAS,1 HisKA_2,1 HATPase_c"
GCA_003003725.1,C7B67_08650,4583,HK,Classic,0,"Probable incomplete histidine kinase contains 1 Hpt,1 H-kinase_dim,1 HATPase_c"
GCA_003003725.1,C7B67_08690,4591,RR,unclassified,0,"Response regulator, unclassified contains 1 Response_reg"
GCA_003003725.1,C7B67_25095,4664,HK,Classic,0,"Probable incomplete histidine kinase contains 1 GAF,1 HisKA"
GCA_003003725.1,C7B67_25240,4713,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_08915,4720,HK,Classic,0,"Histidine kinase, Classic contains 1 S_TKc,1 GAF,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_25365,4786,HK,Classic,3,"Histidine kinase, Classic contains 2 PAS_4,1 PAS,1 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_09195,4803,HK,Hybrid,0,"Histidine kinase, Hybrid contains 3 GAF,1 PAS,1 HisKA,1 HATPase_c,1 Response_reg,1 REC"
GCA_003003725.1,C7B67_09200,4804,RR,CheY,0,"Response regulator, CheY family contains 1 Response_reg"
GCA_003003725.1,C7B67_09220,4808,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_09245,4813,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 Guanylate_cyc"
GCA_003003725.1,C7B67_09250,4814,HK,Hybrid,1,"Histidine kinase, Hybrid contains 1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_25415,4818,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 Guanylate_cyc"
GCA_003003725.1,C7B67_09355,4855,HK,Classic,0,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_09430,4886,RR,CyC-C,0,"Response regulator, CyC-C family contains 1 Response_reg,1 Guanylate_cyc"
GCA_003003725.1,C7B67_09435,4887,RR,CheB,0,"Response regulator, CheB family contains 1 Response_reg,1 CheB_methylest"
GCA_003003725.1,C7B67_09440,4888,HK,CheA,0,"Histidine kinase, CheA contains 2 Hpt,1 HATPase_c,1 CheW,1 Response_reg"
GCA_003003725.1,C7B67_25630,4937,HK,Classic,1,"Histidine kinase, Classic contains 1 HAMP,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_09765,4964,HK,Classic,1,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_09895,5006,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
GCA_003003725.1,C7B67_09900,5007,HK,Classic,3,"Histidine kinase, Classic contains 1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_25955,5101,PP,HPt,0,Phosphotransfer protein contains 1 Hpt
GCA_003003725.1,C7B67_10210,5122,HK,Classic,1,"Histidine kinase, Classic contains 1 Cache_1,1 HAMP,1 PAS_4,1 GAF,1 PAS_3,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_25990,5129,RR,OmpR,0,"Response regulator, OmpR family contains 3 Response_reg,1 Trans_reg_C,1 GGDEF"
GCA_003003725.1,C7B67_26035,5138,HK,Classic,0,"Histidine kinase, Classic contains 1 CHASE,1 HisKA,1 HATPase_c"
GCA_003003725.1,C7B67_10275,5146,HK,Hybrid,4,"Histidine kinase, Hybrid contains 2 PAS_3,1 PAS,1 HisKA,1 HATPase_c,1 Response_reg"
GCA_003003725.1,C7B67_10280,5147,RR,PleD_VieA,0,"Response regulator, PleD_VieA family contains 1 Response_reg,1 PAS_4,1 GGDEF,1 EAL"
GCA_003003725.1,C7B67_26040,5155,PP,HisKa,0,Phosphotransfer protein contains 1 HisKA
GCA_003003725.1,C7B67_26045,5156,RR,OmpR,0,"Response regulator, OmpR family contains 1 Response_reg,1 Trans_reg_C"
